pm25,pm10,co2,humidity,temperature,voc_reported,label
21.89,51.83,694.68,49.13,25.76,233.49,RISING_RISK
43.22,71.87,1054.93,44.87,22.76,384.44,STAGNATION_PREDICTED
33.47,54.8,964.13,49.25,23.33,383.04,RISING_RISK
7.84,27.27,538.43,46.5,24.01,168.76,NORMAL
19.4,17.23,538.74,43.17,23.15,172.01,NORMAL
23.78,51.58,681.71,51.2,25.65,238.16,RISING_RISK
44.59,72.09,1044.68,43.86,22.88,383.6,STAGNATION_PREDICTED
32.14,56.84,957.35,49.78,23.84,382.87,RISING_RISK
9.85,25.5,568.91,46.6,23.78,181.82,NORMAL
19.56,20.02,534.25,43.34,23.24,166.13,NORMAL
21.26,49.94,676.99,50.65,26.08,231.14,NORMAL
43.47,72.36,1044.0,44.73,22.59,394.38,STAGNATION_PREDICTED
34.1,56.49,951.83,49.67,24.02,395.99,RISING_RISK
11.53,29.96,596.29,46.95,24.08,189.36,NORMAL
18.22,18.35,531.77,43.59,22.67,163.91,NORMAL
20.45,46.02,655.17,50.5,25.98,234.1,NORMAL
42.91,68.04,1020.99,43.55,22.73,382.73,STAGNATION_PREDICTED
35.62,55.07,943.6,50.62,23.88,397.07,RISING_RISK
15.06,32.66,630.92,48.06,24.16,203.08,NORMAL
15.39,18.05,542.65,44.04,22.88,173.68,NORMAL
19.59,43.76,659.47,51.52,26.6,235.02,NORMAL
41.88,65.46,987.05,44.35,23.09,365.46,RISING_RISK
37.59,57.88,944.58,50.09,23.95,393.2,RISING_RISK
18.17,35.34,645.11,48.16,24.33,215.43,NORMAL
16.11,18.36,551.4,45.06,22.73,175.34,NORMAL
17.56,44.89,644.53,50.35,26.55,231.18,NORMAL
40.7,64.4,954.26,44.86,22.57,354.67,RISING_RISK
38.08,61.04,939.12,49.65,24.0,384.61,RISING_RISK
21.22,37.09,654.56,47.12,24.35,224.3,NORMAL
16.49,20.05,550.21,44.08,22.53,176.63,NORMAL
17.87,43.32,641.4,50.72,26.41,230.32,NORMAL
39.72,58.87,942.98,43.34,22.81,347.37,RISING_RISK
38.67,65.55,940.2,50.77,23.93,386.89,RISING_RISK
22.58,41.76,674.04,49.48,24.31,242.4,NORMAL
14.8,16.41,546.7,44.61,22.81,181.49,NORMAL
17.43,42.56,661.48,49.2,26.72,216.21,NORMAL
39.38,55.74,928.08,44.99,22.9,342.96,RISING_RISK
39.29,65.71,916.51,50.25,23.91,364.65,RISING_RISK
20.92,43.14,688.6,50.8,24.09,264.31,NORMAL
15.94,17.3,549.76,43.66,22.94,182.43,NORMAL
16.51,38.27,633.77,48.83,26.44,200.95,NORMAL
40.01,54.76,905.21,43.0,22.97,343.96,RISING_RISK
38.73,65.57,902.74,48.99,23.58,353.36,RISING_RISK
22.44,45.1,712.08,51.09,24.37,275.61,NORMAL
18.24,19.06,554.73,44.48,23.01,182.92,NORMAL
15.47,40.49,626.14,48.39,26.5,193.2,NORMAL
38.67,55.14,883.1,41.58,23.18,340.74,RISING_RISK
36.62,63.59,890.46,48.81,23.73,337.16,RISING_RISK
23.83,49.79,733.21,49.2,24.97,278.71,NORMAL
16.28,20.78,546.16,43.56,22.99,177.67,NORMAL
11.59,38.62,604.69,49.85,26.21,197.14,NORMAL
36.12,53.79,863.62,42.33,23.3,325.0,RISING_RISK
34.25,61.1,858.35,47.64,23.5,327.61,RISING_RISK
25.35,49.16,760.07,48.56,24.76,285.29,NORMAL
15.95,20.18,538.33,45.62,23.32,172.23,NORMAL
12.19,37.66,604.59,49.07,26.27,199.95,NORMAL
36.66,52.17,849.91,42.63,23.27,321.51,RISING_RISK
32.34,59.41,835.45,47.82,23.61,317.86,RISING_RISK
25.66,49.41,760.15,47.48,24.55,296.38,NORMAL
12.86,20.23,552.17,44.61,23.38,172.16,NORMAL
12.27,34.17,595.34,49.1,25.98,218.7,NORMAL
36.99,51.65,833.35,42.94,23.43,320.15,RISING_RISK
29.97,58.33,839.62,48.02,23.44,315.91,RISING_RISK
27.74,46.47,767.63,44.91,24.64,293.31,NORMAL
14.93,18.12,549.24,43.16,23.18,175.48,NORMAL
15.12,30.59,589.0,50.21,25.89,219.93,NORMAL
33.95,51.45,810.0,41.78,23.46,308.55,RISING_RISK
29.38,55.48,823.37,47.44,23.36,297.07,RISING_RISK
28.05,52.09,781.6,44.87,24.31,297.23,RISING_RISK
14.56,15.99,559.06,43.83,23.34,175.69,NORMAL
14.68,31.54,595.09,51.2,25.9,220.78,NORMAL
30.94,50.89,784.62,42.88,23.17,304.72,RISING_RISK
27.18,53.96,800.19,48.53,23.81,297.81,RISING_RISK
28.5,51.38,806.46,46.6,24.41,314.87,RISING_RISK
12.71,16.55,541.93,42.85,23.24,171.63,NORMAL
12.18,31.48,585.63,51.15,25.61,219.55,NORMAL
30.21,46.4,767.1,42.71,23.64,288.35,NORMAL
28.48,55.19,790.26,47.49,23.57,285.34,RISING_RISK
25.51,50.17,819.62,48.93,24.2,331.61,RISING_RISK
11.49,19.36,531.53,42.75,23.03,170.63,NORMAL
13.1,31.57,581.67,51.66,25.62,222.59,NORMAL
29.66,41.7,750.13,43.31,23.53,279.24,NORMAL
28.84,55.28,775.67,48.39,24.01,282.29,RISING_RISK
28.2,48.99,837.51,47.92,23.71,333.78,NORMAL
15.58,18.42,531.08,43.99,22.64,166.81,NORMAL
10.5,31.32,575.42,50.2,25.24,215.78,NORMAL
29.67,44.66,735.63,43.38,23.41,271.41,NORMAL
28.49,51.45,761.93,48.93,24.14,272.36,RISING_RISK
29.54,48.15,860.39,45.76,23.74,331.72,NORMAL
11.69,19.21,522.1,45.19,22.23,173.19,NORMAL
12.76,33.08,580.65,50.28,24.89,213.8,NORMAL
27.39,40.82,720.82,44.7,23.75,258.72,NORMAL
24.03,52.55,741.37,48.67,24.45,274.92,RISING_RISK
30.69,49.46,876.29,46.16,23.97,330.65,NORMAL
14.23,16.77,530.18,48.48,22.41,186.85,NORMAL
11.62,34.82,568.46,49.62,24.91,208.61,NORMAL
27.39,37.1,699.28,45.1,22.97,254.39,NORMAL
22.57,48.56,733.72,49.96,24.69,267.06,NORMAL
28.89,47.55,848.58,44.26,24.21,317.57,NORMAL
14.07,15.62,527.09,47.02,22.85,176.62,NORMAL
10.0,34.37,557.99,48.66,24.94,195.25,NORMAL
26.04,35.1,688.93,44.39,22.92,240.0,NORMAL
23.33,45.52,722.12,49.95,24.21,260.24,NORMAL
28.66,47.1,832.15,45.0,24.16,311.43,NORMAL
13.29,16.13,529.09,46.4,22.91,181.75,NORMAL
9.03,32.55,547.55,48.69,24.53,198.87,NORMAL
26.75,34.09,679.09,42.74,23.28,235.74,NORMAL
20.84,44.76,719.84,51.31,24.72,257.93,NORMAL
30.22,42.34,812.3,45.48,24.13,306.84,NORMAL
17.47,19.78,575.56,45.52,22.73,190.37,NORMAL
8.94,31.08,541.94,50.43,24.82,207.89,NORMAL
24.96,34.13,674.2,43.23,23.65,232.14,NORMAL
20.86,44.99,727.36,50.97,24.41,247.35,NORMAL
30.81,39.62,800.68,46.27,24.71,310.77,NORMAL
19.17,22.42,594.09,47.13,22.85,210.0,NORMAL
11.34,33.33,533.92,49.68,24.53,201.42,NORMAL
23.01,30.39,664.78,43.91,23.51,232.0,NORMAL
20.8,43.04,722.86,50.71,24.2,251.68,NORMAL
30.74,39.15,791.37,46.49,24.26,297.57,NORMAL
19.72,25.78,624.56,46.98,22.55,226.83,NORMAL
14.18,33.51,530.39,49.75,24.7,201.04,NORMAL
23.88,32.24,656.09,44.57,23.08,220.4,NORMAL
21.47,41.15,725.95,51.26,24.4,254.67,NORMAL
29.98,36.47,774.77,45.91,24.48,289.55,NORMAL
21.07,25.44,646.44,45.57,22.58,233.57,NORMAL
14.14,34.88,533.91,49.63,25.16,194.1,NORMAL
21.57,31.06,636.08,44.24,23.05,213.21,NORMAL
22.52,38.16,720.37,51.01,24.38,261.52,NORMAL
32.32,39.97,793.58,45.75,24.47,292.48,NORMAL
24.0,28.0,663.73,45.85,22.73,251.75,NORMAL
13.83,34.64,526.12,50.16,25.15,192.3,NORMAL
21.35,32.31,639.02,45.02,23.11,218.49,NORMAL
22.29,37.37,692.66,48.72,24.45,250.5,NORMAL
34.66,41.48,809.44,46.14,23.95,295.09,NORMAL
26.37,31.3,701.27,46.36,21.93,264.37,NORMAL
13.91,31.6,530.79,49.83,24.84,193.01,NORMAL
19.31,33.16,620.41,44.57,22.89,227.44,NORMAL
20.81,33.55,685.59,47.04,24.42,240.41,NORMAL
36.05,43.68,822.94,43.73,23.83,287.38,RISING_RISK
29.63,30.59,730.43,48.25,22.26,280.7,NORMAL
16.77,29.32,526.58,50.36,24.8,199.52,NORMAL
21.11,32.79,626.22,45.36,22.97,208.59,NORMAL
18.05,31.45,674.58,46.05,24.5,234.63,NORMAL
38.16,40.57,833.46,43.27,24.03,295.55,RISING_RISK
32.2,35.71,742.56,48.92,22.24,292.15,NORMAL
13.48,29.72,541.34,51.75,25.25,209.75,NORMAL
17.5,30.38,603.1,46.5,23.15,210.82,NORMAL
19.2,32.58,658.07,46.63,24.63,221.66,NORMAL
39.67,41.24,847.54,42.91,23.97,289.58,RISING_RISK
31.65,36.95,752.19,49.47,22.2,314.44,NORMAL
15.09,26.23,521.33,52.69,25.68,214.54,NORMAL
17.33,31.45,584.78,47.98,23.55,204.82,NORMAL
21.61,30.27,644.78,46.73,23.99,226.37,NORMAL
42.93,43.2,868.91,42.8,24.2,289.32,RISING_RISK
29.24,40.49,781.69,50.59,22.4,323.5,NORMAL
15.77,25.11,519.18,52.91,25.32,217.57,NORMAL
15.73,31.3,591.25,47.02,23.87,194.96,NORMAL
22.43,30.55,642.11,47.46,23.81,223.89,NORMAL
43.29,46.82,875.83,42.14,23.87,282.76,RISING_RISK
28.03,41.89,802.57,50.76,22.63,327.96,NORMAL
12.39,24.07,505.37,51.8,25.41,210.79,NORMAL
14.07,30.85,600.95,45.6,23.8,193.79,NORMAL
19.68,31.07,635.48,47.51,23.96,216.21,NORMAL
41.91,50.47,888.14,42.43,23.99,294.51,RISING_RISK
31.13,43.99,819.06,51.29,22.88,326.07,NORMAL
11.89,23.54,511.01,51.44,25.3,215.23,NORMAL
15.22,31.27,589.44,46.18,23.56,192.04,NORMAL
20.37,28.95,620.05,46.99,24.06,209.02,NORMAL
41.1,50.73,892.53,42.06,24.39,306.52,RISING_RISK
32.21,43.04,851.74,51.29,22.84,339.97,NORMAL
11.07,21.24,527.71,50.26,25.04,216.0,NORMAL
13.52,32.21,581.42,44.93,23.22,192.03,NORMAL
18.91,28.92,611.76,47.18,24.28,200.95,NORMAL
38.66,53.78,919.31,42.36,24.69,304.57,RISING_RISK
34.11,44.34,865.79,50.02,23.17,331.66,NORMAL
11.67,24.83,525.22,50.21,24.65,222.7,NORMAL
13.65,32.36,574.99,44.36,23.48,184.97,NORMAL
19.32,26.08,602.35,46.78,24.14,201.77,NORMAL
37.63,53.81,921.02,42.56,24.9,310.76,RISING_RISK
33.33,43.84,866.14,51.43,22.93,343.95,NORMAL
11.95,25.57,520.59,49.37,24.49,221.61,NORMAL
14.67,28.64,561.46,44.37,23.33,190.69,NORMAL
18.32,25.87,587.74,47.38,23.85,201.98,NORMAL
37.72,55.52,933.32,44.17,24.93,312.9,RISING_RISK
35.07,47.44,877.29,51.4,22.59,350.38,RISING_RISK
13.52,25.7,516.85,50.43,24.18,213.93,NORMAL
14.44,28.78,557.56,44.88,23.08,189.22,NORMAL
19.91,25.1,600.02,45.2,23.36,196.74,NORMAL
40.82,59.02,939.74,45.12,25.14,313.56,RISING_RISK
37.77,48.43,885.42,49.87,22.7,347.85,RISING_RISK
12.69,22.45,512.91,50.0,24.53,215.54,NORMAL
16.96,28.18,547.99,45.81,22.84,185.27,NORMAL
21.17,27.51,599.24,42.87,23.44,176.58,NORMAL
43.01,60.93,948.76,45.27,24.78,317.31,RISING_RISK
38.66,50.46,889.67,49.74,23.59,339.46,RISING_RISK
11.78,26.88,521.25,49.37,24.55,211.87,NORMAL
17.35,30.36,545.63,44.93,22.96,191.53,NORMAL
21.57,29.1,587.53,42.58,23.67,180.54,NORMAL
45.6,65.12,959.63,45.28,24.64,322.97,RISING_RISK
37.23,49.61,897.8,48.12,23.61,340.88,RISING_RISK
10.31,27.31,521.4,48.8,24.42,202.37,NORMAL
16.09,27.91,547.83,44.94,23.17,207.24,NORMAL
20.88,32.35,591.48,41.67,23.34,183.97,NORMAL
47.01,66.69,963.44,46.0,24.16,329.98,RISING_RISK
38.87,49.51,902.39,48.23,23.04,354.13,RISING_RISK
11.92,27.26,500.83,47.8,24.44,196.34,NORMAL
16.85,29.54,553.46,43.63,23.34,197.8,NORMAL
18.15,30.17,599.24,41.51,23.37,173.96,NORMAL
48.58,68.3,964.75,46.84,24.11,344.85,RISING_RISK
38.24,47.65,907.35,47.34,22.85,346.55,RISING_RISK
12.84,29.33,510.83,47.45,24.34,184.33,NORMAL
14.75,30.77,547.6,44.65,22.95,203.14,NORMAL
21.13,34.99,587.28,42.68,23.54,178.17,NORMAL
48.98,65.35,976.71,48.19,24.02,362.32,RISING_RISK
38.94,48.61,919.12,49.4,23.19,346.49,RISING_RISK
14.86,28.35,509.1,46.5,24.11,165.67,NORMAL
14.17,30.42,544.22,43.33,23.84,200.5,NORMAL
21.3,37.56,607.45,41.53,23.72,186.98,NORMAL
50.71,61.87,974.32,48.36,24.36,368.88,RISING_RISK
38.89,52.48,930.45,50.24,22.96,360.31,RISING_RISK
16.15,26.84,504.12,47.53,23.71,163.8,NORMAL
14.69,30.84,541.52,44.64,24.1,192.61,NORMAL
23.33,39.1,623.11,42.4,23.84,200.6,NORMAL
53.46,62.69,998.03,48.24,24.04,379.05,RISING_RISK
41.2,52.4,935.46,48.14,23.01,363.95,RISING_RISK
15.39,27.3,509.23,47.72,23.64,161.71,NORMAL
16.46,33.39,558.97,45.28,24.38,210.76,NORMAL
25.25,39.42,632.67,43.31,24.25,196.31,NORMAL
55.07,65.99,1007.43,46.98,23.82,375.61,STAGNATION_PREDICTED
39.34,52.38,963.2,47.73,22.72,363.21,RISING_RISK
16.35,20.76,500.57,47.37,23.14,165.12,NORMAL
18.15,35.88,585.44,45.25,23.97,228.4,NORMAL
28.29,43.65,653.3,44.47,24.59,214.04,NORMAL
54.23,62.64,1007.04,47.12,23.6,375.53,STAGNATION_PREDICTED
37.93,53.82,975.28,47.22,22.61,359.36,RISING_RISK
14.99,17.59,502.68,49.21,22.96,182.99,NORMAL
20.24,36.83,623.29,43.95,23.84,237.75,NORMAL
31.76,44.09,676.93,43.02,24.99,221.6,NORMAL
53.99,61.48,1009.5,46.42,23.54,382.35,STAGNATION_PREDICTED
37.95,53.04,968.94,47.05,22.8,362.34,RISING_RISK
15.01,17.32,503.33,47.98,22.77,173.01,NORMAL
22.88,37.88,638.52,43.75,24.01,241.85,NORMAL
31.87,47.47,704.15,40.99,25.36,230.97,NORMAL
54.08,64.82,1000.17,47.07,22.97,381.2,STAGNATION_PREDICTED
39.65,55.07,973.57,47.44,22.95,363.33,RISING_RISK
12.61,16.26,507.97,46.34,22.84,167.21,NORMAL
26.79,38.96,661.85,44.37,24.15,247.5,NORMAL
31.45,48.51,723.86,40.7,25.44,244.17,NORMAL
52.47,66.26,997.09,47.56,22.95,370.8,RISING_RISK
40.27,57.52,992.62,48.24,22.99,370.44,RISING_RISK
13.44,14.38,491.5,46.17,23.15,163.16,NORMAL
29.52,42.1,681.95,44.37,23.71,260.4,NORMAL
34.03,52.03,737.88,40.11,24.8,265.2,RISING_RISK
52.42,67.2,1004.81,47.36,23.3,375.27,STAGNATION_PREDICTED
41.62,55.75,995.82,48.47,22.66,367.82,RISING_RISK
12.99,10.61,494.33,46.4,23.04,161.17,NORMAL
32.48,46.37,701.2,44.18,23.65,265.65,NORMAL
34.08,53.02,765.43,40.16,24.49,267.66,RISING_RISK
55.04,68.15,1000.8,47.07,23.4,377.94,STAGNATION_PREDICTED
39.48,59.28,1003.17,46.66,22.9,355.83,STAGNATION_PREDICTED
14.1,13.68,487.43,46.25,23.39,155.58,NORMAL
33.23,49.24,735.43,43.8,23.4,274.6,NORMAL
35.89,54.49,786.98,40.28,24.5,271.27,RISING_RISK
54.98,68.79,987.91,48.19,24.08,390.61,RISING_RISK
38.24,58.61,997.54,47.59,23.23,364.89,RISING_RISK
16.46,13.47,487.07,45.31,23.46,158.09,NORMAL
34.78,47.84,743.98,44.01,23.41,287.76,NORMAL
36.93,54.7,808.02,42.37,24.47,279.26,RISING_RISK
54.15,68.05,988.31,47.85,23.77,393.33,RISING_RISK
40.31,63.38,994.14,47.84,23.17,364.21,RISING_RISK
15.16,13.16,493.79,45.05,23.45,166.54,NORMAL
35.63,50.08,765.94,44.19,23.46,299.51,RISING_RISK
36.42,49.79,828.84,43.12,24.43,284.5,RISING_RISK
51.28,67.1,959.79,47.81,23.54,376.83,RISING_RISK
43.63,61.85,1001.47,50.16,23.32,379.62,STAGNATION_PREDICTED
14.37,17.29,503.62,45.35,23.39,171.32,NORMAL
35.51,52.2,785.56,44.19,23.84,302.86,RISING_RISK
35.14,54.43,838.8,42.32,24.1,299.84,RISING_RISK
50.42,65.23,939.84,47.79,23.16,365.8,RISING_RISK
44.61,63.14,1011.31,49.29,23.46,378.08,STAGNATION_PREDICTED
11.92,17.34,507.57,46.06,23.58,172.15,NORMAL
36.13,53.08,804.71,44.6,24.01,304.68,RISING_RISK
36.62,53.88,853.09,43.66,24.13,313.69,RISING_RISK
47.54,66.78,929.6,48.46,23.26,364.07,RISING_RISK
44.99,66.08,1015.58,48.9,23.63,377.61,STAGNATION_PREDICTED
13.92,15.0,512.74,46.19,23.44,165.84,NORMAL
36.39,55.67,810.87,44.09,23.99,318.07,RISING_RISK
35.31,52.45,851.86,43.48,23.87,319.41,RISING_RISK
45.82,65.45,905.88,47.46,23.26,352.22,RISING_RISK
43.95,62.7,1011.54,45.83,23.86,371.27,STAGNATION_PREDICTED
13.4,13.14,512.3,44.23,23.73,158.83,NORMAL
37.13,57.95,821.88,41.82,23.83,321.89,RISING_RISK
34.95,50.75,855.18,42.65,23.47,328.77,RISING_RISK
44.49,61.15,891.52,48.72,23.96,343.37,RISING_RISK
42.38,60.85,971.51,45.55,23.61,356.26,RISING_RISK
13.08,12.2,509.68,44.35,23.5,168.61,NORMAL
38.44,56.35,839.83,41.78,23.76,311.95,RISING_RISK
36.13,48.71,863.27,43.31,23.62,334.4,RISING_RISK
42.08,57.88,872.79,47.28,23.74,332.56,RISING_RISK
38.41,57.6,950.96,45.55,23.56,345.35,RISING_RISK
13.66,12.34,513.14,45.53,23.58,161.09,NORMAL
40.21,56.04,850.81,42.31,23.57,318.87,RISING_RISK
34.8,43.01,850.5,45.45,23.7,323.4,NORMAL
40.37,54.66,848.32,47.61,23.4,331.65,RISING_RISK
36.08,58.12,925.11,46.2,23.21,333.85,RISING_RISK
14.18,13.95,521.91,46.45,23.79,166.61,NORMAL
40.11,57.15,873.13,42.09,23.16,311.7,RISING_RISK
32.3,39.4,829.57,46.34,23.31,322.71,NORMAL
38.72,53.6,827.67,47.51,23.49,322.9,RISING_RISK
34.88,57.22,906.2,45.32,23.57,320.49,RISING_RISK
12.88,15.15,520.29,44.5,23.73,159.61,NORMAL
40.16,57.19,896.92,40.38,23.2,330.55,RISING_RISK
30.51,35.94,808.18,48.09,23.72,319.53,NORMAL
36.21,51.71,817.8,45.41,23.62,306.9,RISING_RISK
33.27,53.86,884.72,43.64,23.73,309.38,RISING_RISK
11.9,16.16,530.24,45.7,23.8,169.4,NORMAL
39.42,57.67,893.66,40.03,23.74,328.13,RISING_RISK
27.73,33.61,807.78,47.54,23.26,314.92,NORMAL
35.35,47.33,789.99,45.89,23.44,299.77,RISING_RISK
31.85,49.05,878.01,43.72,24.25,302.68,NORMAL
13.82,15.46,528.85,43.33,24.29,165.71,NORMAL
39.35,59.33,901.41,39.56,24.19,332.38,RISING_RISK
26.93,32.19,787.52,46.05,23.39,306.7,NORMAL
34.74,44.88,789.41,46.17,23.32,289.21,NORMAL
29.17,44.51,870.9,44.12,24.28,294.04,NORMAL
15.38,18.78,523.39,44.71,24.9,167.87,NORMAL
40.25,59.58,931.65,40.1,24.08,335.39,RISING_RISK
25.66,31.07,773.51,46.73,23.46,309.33,NORMAL
34.31,43.58,766.19,44.62,23.16,270.32,NORMAL
25.19,47.26,855.81,43.9,24.83,294.02,NORMAL
13.17,19.18,529.86,44.43,24.21,168.61,NORMAL
41.79,56.78,926.03,40.13,24.0,321.09,RISING_RISK
24.97,29.55,764.75,47.35,23.56,296.14,NORMAL
34.66,44.04,759.76,46.17,22.53,271.79,NORMAL
26.47,44.57,848.33,42.73,24.6,289.07,NORMAL
16.3,18.97,533.61,44.94,23.85,160.13,NORMAL
39.13,53.75,900.04,38.74,24.2,314.7,RISING_RISK
24.36,31.04,747.4,46.21,23.77,283.38,NORMAL
33.84,44.64,737.36,45.58,22.58,263.61,NORMAL
23.01,41.69,824.0,43.08,24.55,284.2,NORMAL
14.28,20.23,520.3,44.46,23.93,152.14,NORMAL
38.74,50.06,871.5,38.49,23.83,302.84,RISING_RISK
21.44,30.14,728.44,46.59,24.23,285.3,NORMAL
33.15,43.8,731.93,46.11,22.29,267.39,NORMAL
22.96,41.0,803.27,43.1,24.23,279.07,NORMAL
13.88,18.86,526.6,44.15,24.16,152.54,NORMAL
39.77,55.29,890.23,38.53,23.71,299.93,RISING_RISK
23.0,26.99,696.0,47.11,24.41,280.61,NORMAL
31.39,44.3,730.1,46.04,22.26,277.8,NORMAL
21.88,38.89,791.56,40.98,23.84,266.17,NORMAL
11.28,20.34,523.34,42.87,24.15,150.66,NORMAL
40.55,58.73,894.36,39.64,23.27,305.82,RISING_RISK
20.99,25.6,683.67,47.65,24.28,278.17,NORMAL
28.55,46.75,720.94,46.06,22.74,266.4,NORMAL
22.17,40.54,799.29,39.77,24.25,274.97,NORMAL
6.93,22.76,516.48,41.86,23.86,149.06,NORMAL
40.36,63.01,919.79,40.89,23.19,321.16,RISING_RISK
20.48,27.35,679.29,45.76,23.92,266.81,NORMAL
29.71,46.97,714.23,45.55,22.37,262.26,NORMAL
24.87,47.62,810.6,40.31,23.86,288.94,NORMAL
6.81,22.35,511.69,41.59,23.89,150.35,NORMAL
39.0,63.71,931.88,38.69,23.42,327.28,RISING_RISK
21.79,27.87,676.21,47.29,24.19,264.33,NORMAL
28.83,46.21,694.51,45.32,21.94,261.48,NORMAL
27.03,47.62,830.57,40.09,24.21,294.86,NORMAL
5.65,21.97,509.05,42.27,23.64,151.1,NORMAL
38.12,62.65,936.63,38.21,23.45,314.8,RISING_RISK
20.7,27.98,683.28,45.11,23.96,255.5,NORMAL
27.94,46.31,681.15,43.12,21.79,256.16,NORMAL
26.02,50.1,842.6,40.87,24.55,290.42,RISING_RISK
7.38,23.95,501.61,41.34,23.42,148.34,NORMAL
37.69,60.44,943.35,37.62,24.02,309.49,RISING_RISK
20.14,31.44,677.15,45.6,23.78,251.94,NORMAL
28.45,44.06,680.84,43.41,22.27,264.92,NORMAL
26.57,49.07,862.14,41.49,24.93,279.69,NORMAL
4.95,24.41,517.56,39.94,23.12,142.46,NORMAL
40.48,59.96,949.23,39.52,24.01,311.88,RISING_RISK
20.17,29.84,671.61,45.79,23.59,251.15,NORMAL
27.26,38.57,678.52,43.89,22.59,262.91,NORMAL
26.99,52.41,885.28,41.27,24.76,283.68,RISING_RISK
7.33,22.26,511.18,40.54,23.01,141.58,NORMAL
40.34,59.18,956.89,38.59,23.89,313.72,RISING_RISK
18.18,28.37,665.8,45.07,23.44,249.66,NORMAL
28.17,34.58,682.37,43.24,22.1,265.29,NORMAL
27.26,53.21,893.15,41.92,24.61,284.71,RISING_RISK
6.56,21.07,522.47,40.83,23.38,135.38,NORMAL
40.79,58.55,971.87,38.18,23.66,321.84,RISING_RISK
17.67,30.62,652.16,44.71,23.53,240.97,NORMAL
29.05,35.68,671.01,42.53,22.35,259.02,NORMAL
28.53,53.22,907.72,40.95,24.58,289.65,RISING_RISK
3.99,23.37,504.83,40.68,22.93,129.37,NORMAL
39.87,57.12,985.73,38.33,23.2,324.58,RISING_RISK
17.12,30.71,650.86,44.98,24.12,233.78,NORMAL
29.4,36.24,662.27,42.33,22.37,263.12,NORMAL
27.99,51.72,904.0,39.18,24.44,286.31,RISING_RISK
5.24,18.97,505.59,38.81,23.24,121.07,NORMAL
40.49,58.47,997.41,38.52,23.13,326.66,RISING_RISK
20.43,34.57,673.52,46.81,24.63,246.19,NORMAL
28.58,33.84,659.43,43.5,22.79,262.11,NORMAL
29.39,52.12,912.76,39.56,24.56,288.04,RISING_RISK
5.33,21.22,514.67,38.06,23.3,125.4,NORMAL
42.4,60.52,995.37,37.59,23.13,323.64,RISING_RISK
20.01,34.94,697.06,47.06,24.5,257.25,NORMAL
28.24,36.34,655.44,43.81,22.35,251.24,NORMAL
30.4,53.83,939.6,40.16,24.7,283.35,RISING_RISK
5.59,22.19,505.9,39.11,23.02,129.81,NORMAL
43.36,63.02,1011.23,39.12,22.87,324.03,STAGNATION_PREDICTED
22.97,36.13,722.15,45.28,24.18,254.18,NORMAL
28.7,37.14,632.35,45.23,22.15,242.74,NORMAL
32.32,53.33,950.84,39.87,24.45,288.73,RISING_RISK
4.26,23.28,499.99,37.67,22.7,135.58,NORMAL
46.19,63.0,1015.71,39.17,22.79,331.19,STAGNATION_PREDICTED
24.0,35.96,741.93,43.59,24.08,255.7,NORMAL
28.79,36.96,631.92,45.77,22.24,242.12,NORMAL
30.5,54.65,941.16,39.94,24.2,288.94,RISING_RISK
6.87,23.16,499.75,35.65,22.79,140.45,NORMAL
46.41,63.73,1019.05,38.26,23.03,342.12,STAGNATION_PREDICTED
28.36,35.62,758.0,43.76,23.67,271.14,NORMAL
26.61,38.99,634.75,45.99,22.54,237.34,NORMAL
30.09,59.98,951.53,41.08,24.19,291.7,RISING_RISK
8.14,26.06,493.02,34.93,23.18,139.17,NORMAL
46.96,64.42,1009.71,38.87,22.58,340.14,STAGNATION_PREDICTED
30.12,36.8,780.5,45.23,24.01,290.37,NORMAL
26.8,39.22,628.62,46.42,22.32,234.05,NORMAL
29.31,59.18,973.77,40.9,24.3,294.43,RISING_RISK
9.49,22.68,503.28,35.6,22.98,141.21,NORMAL
46.41,64.6,1002.45,39.5,22.69,348.23,STAGNATION_PREDICTED
33.38,35.95,803.51,44.97,23.77,302.14,NORMAL
25.97,35.56,614.67,46.01,22.2,233.81,NORMAL
29.83,58.96,966.84,41.22,24.21,293.01,RISING_RISK
11.63,21.56,500.84,36.55,23.57,140.99,NORMAL
48.36,66.45,1012.03,40.49,22.47,365.27,STAGNATION_PREDICTED
35.96,36.93,823.01,44.09,23.59,305.1,RISING_RISK
25.2,32.55,606.11,46.35,21.97,223.63,NORMAL
30.2,58.41,979.86,42.02,24.36,297.57,RISING_RISK
9.87,23.28,495.15,38.16,23.86,156.06,NORMAL
47.24,68.97,1019.36,39.14,22.91,373.5,STAGNATION_PREDICTED
35.15,39.99,828.18,43.5,23.52,308.95,RISING_RISK
23.56,28.01,607.57,45.83,22.37,217.89,NORMAL
27.43,56.99,958.82,42.59,23.73,284.23,RISING_RISK
9.36,23.23,494.25,37.72,24.21,151.3,NORMAL
46.98,65.42,1028.41,39.01,23.37,372.88,STAGNATION_PREDICTED
35.48,42.3,840.09,44.89,23.65,314.22,RISING_RISK
22.56,28.67,590.03,47.04,21.89,227.11,NORMAL
24.68,56.97,929.18,43.3,23.9,281.84,RISING_RISK
11.39,28.64,523.47,37.04,24.04,155.69,NORMAL
49.1,69.84,1028.41,40.09,23.23,371.98,STAGNATION_PREDICTED
35.48,45.17,846.06,43.45,23.88,315.1,RISING_RISK
